NodeID,ConnectedNodeID,Distance,Coordinates,Intersection_Name
641,643,134,"(1343284.5000343025, 404273.000432387)","['MANTON WAY', 'MILLBRIDGE ST']"
641,678,181,"(1343284.5000343025, 404273.000432387)","['MANTON WAY', 'MILLBRIDGE ST']"
642,641,145,"(1343430.0000713915, 404270.7501088083)","['MANTON WAY', 'EUGENIE WAY']"
642,697,144,"(1343430.0000713915, 404270.7501088083)","['MANTON WAY', 'EUGENIE WAY']"
642,805,177,"(1343430.0000713915, 404270.7501088083)","['MANTON WAY', 'EUGENIE WAY']"
643,641,134,"(1343150.2499747276, 404270.5004373938)","['MANTON WAY', 'FERN WAY']"
643,782,163,"(1343150.2499747276, 404270.5004373938)","['MANTON WAY', 'FERN WAY']"
643,869,178,"(1343150.2499747276, 404270.5004373938)","['MANTON WAY', 'FERN WAY']"
644,497,177,"(1343719.000149548, 404269.50043939054)","['MANTON WAY', 'HELEN WAY']"
644,645,144,"(1343719.000149548, 404269.50043939054)","['MANTON WAY', 'HELEN WAY']"
644,697,145,"(1343719.000149548, 404269.50043939054)","['MANTON WAY', 'HELEN WAY']"
645,285,129,"(1343863.2498610616, 404268.25011381507)","['ALLEN ST', 'MANTON WAY']"
645,520,177,"(1343863.2498610616, 404268.25011381507)","['ALLEN ST', 'MANTON WAY']"
645,592,182,"(1343863.2498610616, 404268.25011381507)","['ALLEN ST', 'MANTON WAY']"
645,644,144,"(1343863.2498610616, 404268.25011381507)","['ALLEN ST', 'MANTON WAY']"
646,647,90,"(1338336.5000877976, 403593.2501514703)","['SOUTHERN AVE', 'JEANETTE ST']"
646,676,162,"(1338336.5000877976, 403593.2501514703)","['SOUTHERN AVE', 'JEANETTE ST']"
646,1073,136,"(1338336.5000877976, 403593.2501514703)","['SOUTHERN AVE', 'JEANETTE ST']"
647,646,90,"(1338311.500137806, 403506.5003249794)","['SOUTHERN AVE', 'MINSINGER ST']"
647,783,129,"(1338311.500137806, 403506.5003249794)","['SOUTHERN AVE', 'MINSINGER ST']"
647,1249,179,"(1338311.500137806, 403506.5003249794)","['SOUTHERN AVE', 'MINSINGER ST']"
648,492,139,"(1342278.0000787973, 403498.25001339614)","['FREELAND ST', 'BORDER']"
648,708,308,"(1342278.0000787973, 403498.25001339614)","['FREELAND ST', 'BORDER']"
649,18,163,"(1342549.9998628944, 403661.7500144839)","['BERND WAY', 'LOYAL WAY']"
649,650,161,"(1342549.9998628944, 403661.7500144839)","['BERND WAY', 'LOYAL WAY']"
649,663,162,"(1342549.9998628944, 403661.7500144839)","['BERND WAY', 'LOYAL WAY']"
650,70,161,"(1342711.749867469, 403659.50034706295)","['LOYAL WAY', 'ARDALE WAY']"
650,649,161,"(1342711.749867469, 403659.50034706295)","['LOYAL WAY', 'ARDALE WAY']"
650,664,163,"(1342711.749867469, 403659.50034706295)","['LOYAL WAY', 'ARDALE WAY']"
651,618,149,"(1342979.9999871403, 403491.50035497546)","['HARCOURT WAY', 'FREELAND ST']"
651,652,135,"(1342979.9999871403, 403491.50035497546)","['HARCOURT WAY', 'FREELAND ST']"
651,653,166,"(1342979.9999871403, 403491.50035497546)","['HARCOURT WAY', 'FREELAND ST']"
651,878,155,"(1342979.9999871403, 403491.50035497546)","['HARCOURT WAY', 'FREELAND ST']"
652,70,132,"(1342844.7499295473, 403494.7500203997)","['FREELAND ST', 'BELTZHOOVER AVE']"
652,616,147,"(1342844.7499295473, 403494.7500203997)","['FREELAND ST', 'BELTZHOOVER AVE']"
652,638,157,"(1342844.7499295473, 403494.7500203997)","['FREELAND ST', 'BELTZHOOVER AVE']"
652,651,135,"(1342844.7499295473, 403494.7500203997)","['FREELAND ST', 'BELTZHOOVER AVE']"
653,619,150,"(1343145.9999832213, 403489.25003139675)","['FERN WAY', 'FREELAND ST']"
653,651,166,"(1343145.9999832213, 403489.25003139675)","['FERN WAY', 'FREELAND ST']"
653,826,134,"(1343145.9999832213, 403489.25003139675)","['FERN WAY', 'FREELAND ST']"
653,879,153,"(1343145.9999832213, 403489.25003139675)","['FERN WAY', 'FREELAND ST']"
654,242,129,"(1349468.750132978, 403115.50012272596)","['CONWAY ST', 'BALTIC WAY']"
654,613,221,"(1349468.750132978, 403115.50012272596)","['CONWAY ST', 'BALTIC WAY']"
654,655,131,"(1349468.750132978, 403115.50012272596)","['CONWAY ST', 'BALTIC WAY']"
654,903,215,"(1349468.750132978, 403115.50012272596)","['CONWAY ST', 'BALTIC WAY']"
655,614,221,"(1349447.249847889, 402986.00038172305)","['ECCLES ST', 'CONWAY ST']"
655,654,131,"(1349447.249847889, 402986.00038172305)","['ECCLES ST', 'CONWAY ST']"
655,871,124,"(1349447.249847889, 402986.00038172305)","['ECCLES ST', 'CONWAY ST']"
655,1051,216,"(1349447.249847889, 402986.00038172305)","['ECCLES ST', 'CONWAY ST']"
656,657,27,"(1342851.2499165535, 402375.7502898872)","['BELTZHOOVER AVE', 'MICHIGAN WAY']"
656,959,576,"(1342851.2499165535, 402375.7502898872)","['BELTZHOOVER AVE', 'MICHIGAN WAY']"
656,992,136,"(1342851.2499165535, 402375.7502898872)","['BELTZHOOVER AVE', 'MICHIGAN WAY']"
657,656,27,"(1342851.2499165535, 402348.2500168085)","['BELTZHOOVER AVE', 'MICHIGAN ST']"
657,658,136,"(1342851.2499165535, 402348.2500168085)","['BELTZHOOVER AVE', 'MICHIGAN ST']"
657,1040,139,"(1342851.2499165535, 402348.2500168085)","['BELTZHOOVER AVE', 'MICHIGAN ST']"
658,657,136,"(1342714.749861464, 402348.5000163168)","['MICHIGAN ST', 'ARDALE WAY']"
658,899,275,"(1342714.749861464, 402348.5000163168)","['MICHIGAN ST', 'ARDALE WAY']"
658,1251,136,"(1342714.749861464, 402348.5000163168)","['MICHIGAN ST', 'ARDALE WAY']"
659,660,331,"(1347771.9999175519, 402281.25015081465)","['JONQUIL ST', 'WEBER WAY']"
659,885,85,"(1347771.9999175519, 402281.25015081465)","['JONQUIL ST', 'WEBER WAY']"
659,886,378,"(1347771.9999175519, 402281.25015081465)","['JONQUIL ST', 'WEBER WAY']"
660,659,331,"(1348102.9999117255, 402287.00013931096)","['JONQUIL ST', 'MOUNTAIN AVE']"
660,883,405,"(1348102.9999117255, 402287.00013931096)","['JONQUIL ST', 'MOUNTAIN AVE']"
660,936,276,"(1348102.9999117255, 402287.00013931096)","['JONQUIL ST', 'MOUNTAIN AVE']"
661,662,130,"(1338636.0001449734, 403703.2502595633)","['PECK ST', 'WILLS ST']"
661,712,223,"(1338636.0001449734, 403703.2502595633)","['PECK ST', 'WILLS ST']"
661,724,277,"(1338636.0001449734, 403703.2502595633)","['PECK ST', 'WILLS ST']"
662,661,130,"(1338507.2500743866, 403726.49988497794)","['PECK ST', 'PECK WAY', 'GILL WAY']"
662,676,128,"(1338507.2500743866, 403726.49988497794)","['PECK ST', 'PECK WAY', 'GILL WAY']"
662,783,264,"(1338507.2500743866, 403726.49988497794)","['PECK ST', 'PECK WAY', 'GILL WAY']"
663,649,162,"(1342548.9998648912, 403823.7503466457)","['CLIMAX ST', 'BERND WAY']"
663,664,162,"(1342548.9998648912, 403823.7503466457)","['CLIMAX ST', 'BERND WAY']"
663,745,129,"(1342548.9998648912, 403823.7503466457)","['CLIMAX ST', 'BERND WAY']"
664,650,163,"(1342711.749867469, 403823.00002005696)","['CLIMAX ST', 'ARDALE WAY']"
664,663,162,"(1342711.749867469, 403823.00002005696)","['CLIMAX ST', 'ARDALE WAY']"
664,908,132,"(1342711.749867469, 403823.00002005696)","['CLIMAX ST', 'ARDALE WAY']"
665,442,131,"(1341699.4999234676, 403822.50002105534)","['VINCENT ST', 'CLIMAX ST']"
665,666,270,"(1341699.4999234676, 403822.50002105534)","['VINCENT ST', 'CLIMAX ST']"
665,667,270,"(1341699.4999234676, 403822.50002105534)","['VINCENT ST', 'CLIMAX ST']"
666,531,131,"(1341970.0000386387, 403823.2503476441)","['ESTELLA AVE', 'CLIMAX ST']"
666,665,270,"(1341970.0000386387, 403823.2503476441)","['ESTELLA AVE', 'CLIMAX ST']"
666,707,161,"(1341970.0000386387, 403823.2503476441)","['ESTELLA AVE', 'CLIMAX ST']"
666,800,135,"(1341970.0000386387, 403823.2503476441)","['ESTELLA AVE', 'CLIMAX ST']"
667,441,135,"(1341429.2501358837, 403815.7500345558)","['HABERMAN AVE', 'CLIMAX ST']"
667,665,270,"(1341429.2501358837, 403815.7500345558)","['HABERMAN AVE', 'CLIMAX ST']"
667,726,158,"(1341429.2501358837, 403815.7500345558)","['HABERMAN AVE', 'CLIMAX ST']"
667,788,564,"(1341429.2501358837, 403815.7500345558)","['HABERMAN AVE', 'CLIMAX ST']"
668,203,1744,"(1344487.7679689676, 404652.6591219008)","['ARLINGTON AVE', 'EMERALD ST']"
668,669,311,"(1344487.7679689676, 404652.6591219008)","['ARLINGTON AVE', 'EMERALD ST']"
668,1089,93,"(1344487.7679689676, 404652.6591219008)","['ARLINGTON AVE', 'EMERALD ST']"
669,594,264,"(1344258.2500552982, 404443.0000923872)","['E WARRINGTON AVE', 'ARLINGTON AVE']"
669,668,311,"(1344258.2500552982, 404443.0000923872)","['E WARRINGTON AVE', 'ARLINGTON AVE']"
669,673,114,"(1344258.2500552982, 404443.0000923872)","['E WARRINGTON AVE', 'ARLINGTON AVE']"
669,698,185,"(1344258.2500552982, 404443.0000923872)","['E WARRINGTON AVE', 'ARLINGTON AVE']"
670,630,136,"(1339245.4999102205, 404561.75018297136)","['LELIA ST', 'BOGGS AVE']"
670,671,125,"(1339245.4999102205, 404561.75018297136)","['LELIA ST', 'BOGGS AVE']"
670,1083,35,"(1339245.4999102205, 404561.75018297136)","['LELIA ST', 'BOGGS AVE']"
671,670,125,"(1339212.9999752194, 404441.0004244745)","['BOGGS AVE', 'JASPER ST']"
671,688,150,"(1339212.9999752194, 404441.0004244745)","['BOGGS AVE', 'JASPER ST']"
671,906,440,"(1339212.9999752194, 404441.0004244745)","['BOGGS AVE', 'JASPER ST']"
672,673,290,"(1344638.249951467, 404550.49987739325)","['BROSVILLE ST', 'SAINT MARTIN ST']"
672,692,1556,"(1344638.249951467, 404550.49987739325)","['BROSVILLE ST', 'SAINT MARTIN ST']"
672,1352,504,"(1344638.249951467, 404550.49987739325)","['BROSVILLE ST', 'SAINT MARTIN ST']"
673,669,114,"(1344372.750154391, 404433.00011239946)","['E WARRINGTON AVE', 'BROSVILLE ST']"
673,672,290,"(1344372.750154391, 404433.00011239946)","['E WARRINGTON AVE', 'BROSVILLE ST']"
673,674,1281,"(1344372.750154391, 404433.00011239946)","['E WARRINGTON AVE', 'BROSVILLE ST']"
674,673,1281,"(1345646.7499029636, 404494.0003184825)","['E WARRINGTON AVE', 'BORDER']"
674,950,189,"(1345646.7499029636, 404494.0003184825)","['E WARRINGTON AVE', 'BORDER']"
675,46,146,"(1338418.4999238104, 403879.2499075532)","['SOFFEL ST', 'SOUTHERN AVE']"
675,395,133,"(1338418.4999238104, 403879.2499075532)","['SOFFEL ST', 'SOUTHERN AVE']"
675,676,134,"(1338418.4999238104, 403879.2499075532)","['SOFFEL ST', 'SOUTHERN AVE']"
675,1369,405,"(1338418.4999238104, 403879.2499075532)","['SOFFEL ST', 'SOUTHERN AVE']"
676,646,162,"(1338381.2499983013, 403749.5001670569)","['PECK WAY', 'SOUTHERN AVE']"
676,662,128,"(1338381.2499983013, 403749.5001670569)","['PECK WAY', 'SOUTHERN AVE']"
676,675,134,"(1338381.2499983013, 403749.5001670569)","['PECK WAY', 'SOUTHERN AVE']"
677,678,443,"(1342844.2499305606, 404420.5001373887)","['E WARRINGTON AVE', 'BELTZHOOVER AVE']"
677,679,140,"(1342844.2499305606, 404420.5001373887)","['E WARRINGTON AVE', 'BELTZHOOVER AVE']"
677,943,181,"(1342844.2499305606, 404420.5001373887)","['E WARRINGTON AVE', 'BELTZHOOVER AVE']"
677,952,159,"(1342844.2499305606, 404420.5001373887)","['E WARRINGTON AVE', 'BELTZHOOVER AVE']"
678,593,288,"(1343286.2500308007, 404454.5000693947)","['MILLBRIDGE ST', 'E WARRINGTON AVE']"
678,606,186,"(1343286.2500308007, 404454.5000693947)","['MILLBRIDGE ST', 'E WARRINGTON AVE']"
678,641,181,"(1343286.2500308007, 404454.5000693947)","['MILLBRIDGE ST', 'E WARRINGTON AVE']"
678,677,443,"(1343286.2500308007, 404454.5000693947)","['MILLBRIDGE ST', 'E WARRINGTON AVE']"
679,573,135,"(1342846.4999260604, 404561.24985589087)","['BELTZHOOVER AVE', 'BORDER']"
679,677,140,"(1342846.4999260604, 404561.24985589087)","['BELTZHOOVER AVE', 'BORDER']"
680,681,237,"(1347386.5000323951, 404609.00041656196)","['YARD WAY', 'SHAMOKIN ST']"
680,748,142,"(1347386.5000323951, 404609.00041656196)","['YARD WAY', 'SHAMOKIN ST']"
680,820,440,"(1347386.5000323951, 404609.00041656196)","['YARD WAY', 'SHAMOKIN ST']"
681,680,237,"(1347307.249862805, 404385.24987980723)","['YARD WAY', 'SAINT PAUL ST']"
681,1361,51,"(1347307.249862805, 404385.24987980723)","['YARD WAY', 'SAINT PAUL ST']"
681,1437,376,"(1347307.249862805, 404385.24987980723)","['YARD WAY', 'SAINT PAUL ST']"
682,683,658,"(1346569.0498956442, 404612.3501473963)","['SAINT PAUL ST', 'BORDER']"
682,691,142,"(1346569.0498956442, 404612.3501473963)","['SAINT PAUL ST', 'BORDER']"
683,682,658,"(1347174.1730292141, 404384.88012988865)","['SAINT PAUL ST', 'BORDER']"
683,1361,82,"(1347174.1730292141, 404384.88012988865)","['SAINT PAUL ST', 'BORDER']"
684,779,94,"(1349821.250084132, 404424.00013040006)","['HOLT ST', 'BORDER']"
684,1420,431,"(1349821.250084132, 404424.00013040006)","['HOLT ST', 'BORDER']"
685,533,336,"(1346004.2498441339, 404238.99984422326)","['ANGELO ST', 'WACHTER ST']"
685,535,144,"(1346004.2498441339, 404238.99984422326)","['ANGELO ST', 'WACHTER ST']"
685,1245,189,"(1346004.2498441339, 404238.99984422326)","['ANGELO ST', 'WACHTER ST']"
686,687,207,"(1346772.1859723032, 403979.88520497084)","['GABLE ST', 'BORDER']"
686,1248,204,"(1346772.1859723032, 403979.88520497084)","['GABLE ST', 'BORDER']"
687,686,207,"(1346573.2500184774, 404038.99991613626)","['GABLE ST', 'BORDER']"
687,955,58,"(1346573.2500184774, 404038.99991613626)","['GABLE ST', 'BORDER']"
688,671,150,"(1339361.0000073016, 404415.50047548115)","['JASPER ST', 'NED WAY']"
688,689,458,"(1339361.0000073016, 404415.50047548115)","['JASPER ST', 'NED WAY']"
688,715,158,"(1339361.0000073016, 404415.50047548115)","['JASPER ST', 'NED WAY']"
689,69,915,"(1339813.2500870526, 404337.7503028959)","['JASPER ST', 'CURTIS ST']"
689,688,458,"(1339813.2500870526, 404337.7503028959)","['JASPER ST', 'CURTIS ST']"
690,691,136,"(1346309.7498892993, 404681.74994297326)","['SAINT MARTIN ST', 'BORDER']"
690,692,131,"(1346309.7498892993, 404681.74994297326)","['SAINT MARTIN ST', 'BORDER']"
691,604,211,"(1346442.7499513924, 404677.4999514818)","['MONASTERY AVE', 'SAINT MARTIN ST', 'SAINT PAUL ST']"
691,682,142,"(1346442.7499513924, 404677.4999514818)","['MONASTERY AVE', 'SAINT MARTIN ST', 'SAINT PAUL ST']"
691,690,136,"(1346442.7499513924, 404677.4999514818)","['MONASTERY AVE', 'SAINT MARTIN ST', 'SAINT PAUL ST']"
691,769,167,"(1346442.7499513924, 404677.4999514818)","['MONASTERY AVE', 'SAINT MARTIN ST', 'SAINT PAUL ST']"
692,672,1556,"(1346178.7501513064, 404674.4999574721)","['SAINT MARTIN ST', 'SAINT THOMAS ST']"
692,690,131,"(1346178.7501513064, 404674.4999574721)","['SAINT MARTIN ST', 'SAINT THOMAS ST']"
692,693,128,"(1346178.7501513064, 404674.4999574721)","['SAINT MARTIN ST', 'SAINT THOMAS ST']"
692,941,141,"(1346178.7501513064, 404674.4999574721)","['SAINT MARTIN ST', 'SAINT THOMAS ST']"
693,600,187,"(1346170.7498392165, 404802.25003005564)","['SAINT THOMAS ST', 'BORDER']"
693,692,128,"(1346170.7498392165, 404802.25003005564)","['SAINT THOMAS ST', 'BORDER']"
694,82,1257,"(1343075.7501237243, 406800.24997106194)","['ARLINGTON AVE', 'WILLIAM ST']"
694,172,525,"(1343075.7501237243, 406800.24997106194)","['ARLINGTON AVE', 'WILLIAM ST']"
694,1381,1392,"(1343075.7501237243, 406800.24997106194)","['ARLINGTON AVE', 'WILLIAM ST']"
695,411,124,"(1345397.0000743866, 404209.0002323091)","['ANGELO ST', 'E AMANDA AVE']"
695,529,128,"(1345397.0000743866, 404209.0002323091)","['ANGELO ST', 'E AMANDA AVE']"
695,696,52,"(1345397.0000743866, 404209.0002323091)","['ANGELO ST', 'E AMANDA AVE']"
696,695,52,"(1345395.75007689, 404261.5001273155)","['E AMANDA AVE', 'MANTON WAY']"
696,698,1086,"(1345395.75007689, 404261.5001273155)","['E AMANDA AVE', 'MANTON WAY']"
697,593,183,"(1343574.0001114756, 404270.2504379004)","['WALTER ST', 'MANTON WAY']"
697,642,144,"(1343574.0001114756, 404270.2504379004)","['WALTER ST', 'MANTON WAY']"
697,644,145,"(1343574.0001114756, 404270.2504379004)","['WALTER ST', 'MANTON WAY']"
697,804,177,"(1343574.0001114756, 404270.2504379004)","['WALTER ST', 'MANTON WAY']"
698,67,108,"(1344309.499952808, 404265.25011980534)","['MANTON WAY', 'ARLINGTON AVE']"
698,669,185,"(1344309.499952808, 404265.25011980534)","['MANTON WAY', 'ARLINGTON AVE']"
698,696,1086,"(1344309.499952808, 404265.25011980534)","['MANTON WAY', 'ARLINGTON AVE']"
698,752,202,"(1344309.499952808, 404265.25011980534)","['MANTON WAY', 'ARLINGTON AVE']"
699,700,30,"(1349743.2499120533, 404278.2500938028)","['ELEANOR ST', 'BORDER']"
699,779,150,"(1349743.2499120533, 404278.2500938028)","['ELEANOR ST', 'BORDER']"
700,438,122,"(1349747.2499040514, 404247.75048288703)","['ELEANOR ST', 'SIERRA ST']"
700,699,30,"(1349747.2499040514, 404247.75048288703)","['ELEANOR ST', 'SIERRA ST']"
700,780,433,"(1349747.2499040514, 404247.75048288703)","['ELEANOR ST', 'SIERRA ST']"
701,702,79,"(1346464.9999068826, 404297.5000553131)","['S 18TH ST', 'MONASTERY AVE']"
701,769,213,"(1346464.9999068826, 404297.5000553131)","['S 18TH ST', 'MONASTERY AVE']"
701,860,200,"(1346464.9999068826, 404297.5000553131)","['S 18TH ST', 'MONASTERY AVE']"
702,610,221,"(1346408.7500193864, 404242.00016631186)","['S 18TH ST', 'GABLE ST']"
702,701,79,"(1346408.7500193864, 404242.00016631186)","['S 18TH ST', 'GABLE ST']"
702,955,225,"(1346408.7500193864, 404242.00016631186)","['S 18TH ST', 'GABLE ST']"
703,45,141,"(1338313.7501333058, 404835.49996356666)","['SIMMS ST', 'CHESS ST']"
703,1438,601,"(1338313.7501333058, 404835.49996356666)","['SIMMS ST', 'CHESS ST']"
704,705,80,"(1345734.9915243834, 404296.80058164895)","['MOUNT OLIVER ST', 'BORDER']"
704,1092,80,"(1345734.9915243834, 404296.80058164895)","['MOUNT OLIVER ST', 'BORDER']"
705,529,171,"(1345696.250132054, 404225.7498707324)","['ANGELO ST', 'MOUNT OLIVER ST']"
705,535,164,"(1345696.250132054, 404225.7498707324)","['ANGELO ST', 'MOUNT OLIVER ST']"
705,704,80,"(1345696.250132054, 404225.7498707324)","['ANGELO ST', 'MOUNT OLIVER ST']"
705,711,615,"(1345696.250132054, 404225.7498707324)","['ANGELO ST', 'MOUNT OLIVER ST']"
706,174,278,"(1341701.4999194741, 404225.7498707324)","['E WARRINGTON AVE', 'VINCENT ST']"
706,532,132,"(1341701.4999194741, 404225.7498707324)","['E WARRINGTON AVE', 'VINCENT ST']"
706,819,259,"(1341701.4999194741, 404225.7498707324)","['E WARRINGTON AVE', 'VINCENT ST']"
707,666,161,"(1341969.500039637, 403661.7500144839)","['ESTELLA AVE', 'LOYAL WAY']"
707,708,162,"(1341969.500039637, 403661.7500144839)","['ESTELLA AVE', 'LOYAL WAY']"
707,713,312,"(1341969.500039637, 403661.7500144839)","['ESTELLA AVE', 'LOYAL WAY']"
707,726,537,"(1341969.500039637, 403661.7500144839)","['ESTELLA AVE', 'LOYAL WAY']"
708,209,1030,"(1341969.2500401437, 403499.25033947825)","['FREELAND ST', 'ESTELLA AVE']"
708,245,137,"(1341969.2500401437, 403499.25033947825)","['FREELAND ST', 'ESTELLA AVE']"
708,648,308,"(1341969.2500401437, 403499.25033947825)","['FREELAND ST', 'ESTELLA AVE']"
708,707,162,"(1341969.2500401437, 403499.25033947825)","['FREELAND ST', 'ESTELLA AVE']"
709,492,161,"(1342418.2501263916, 403659.7503465563)","['CURTIN AVE', 'LOYAL WAY']"
709,713,136,"(1342418.2501263916, 403659.7503465563)","['CURTIN AVE', 'LOYAL WAY']"
709,745,165,"(1342418.2501263916, 403659.7503465563)","['CURTIN AVE', 'LOYAL WAY']"
710,711,106,"(1345402.000064388, 403785.5000950545)","['E AMANDA AVE', 'CLIMAX ST']"
710,795,652,"(1345402.000064388, 403785.5000950545)","['E AMANDA AVE', 'CLIMAX ST']"
710,944,156,"(1345402.000064388, 403785.5000950545)","['E AMANDA AVE', 'CLIMAX ST']"
711,705,615,"(1345410.750046894, 403680.24997746944)","['MOUNT OLIVER ST', 'E AMANDA AVE']"
711,710,106,"(1345410.750046894, 403680.24997746944)","['MOUNT OLIVER ST', 'E AMANDA AVE']"
711,794,40,"(1345410.750046894, 403680.24997746944)","['MOUNT OLIVER ST', 'E AMANDA AVE']"
712,661,223,"(1338856.0000330508, 403665.0000079721)","['PECK ST', 'BOGGS AVE']"
712,909,124,"(1338856.0000330508, 403665.0000079721)","['PECK ST', 'BOGGS AVE']"
712,1072,310,"(1338856.0000330508, 403665.0000079721)","['PECK ST', 'BOGGS AVE']"
713,707,312,"(1342281.750071302, 403660.7500164807)","['LOYAL WAY', 'BORDER']"
713,709,136,"(1342281.750071302, 403660.7500164807)","['LOYAL WAY', 'BORDER']"
714,77,48,"(1340482.5000608861, 403225.00023181736)","['LAFFERTY AVE', 'CLEO ST']"
714,240,133,"(1340482.5000608861, 403225.00023181736)","['LAFFERTY AVE', 'CLEO ST']"
714,990,332,"(1340482.5000608861, 403225.00023181736)","['LAFFERTY AVE', 'CLEO ST']"
715,688,158,"(1339398.7499317974, 404569.0001684725)","['LELIA ST', 'NED WAY']"
715,1083,146,"(1339398.7499317974, 404569.0001684725)","['LELIA ST', 'NED WAY']"
715,1435,555,"(1339398.7499317974, 404569.0001684725)","['LELIA ST', 'NED WAY']"
716,504,292,"(1338214.250004217, 406514.0002154708)","['WILBERT ST', 'BELONDA ST']"
716,626,183,"(1338214.250004217, 406514.0002154708)","['WILBERT ST', 'BELONDA ST']"
716,806,181,"(1338214.250004217, 406514.0002154708)","['WILBERT ST', 'BELONDA ST']"
717,122,194,"(1347137.249874726, 406478.5002864748)","['SARAH ST', 'S 17TH ST']"
717,161,122,"(1347137.249874726, 406478.5002864748)","['SARAH ST', 'S 17TH ST']"
717,536,36,"(1347137.249874726, 406478.5002864748)","['SARAH ST', 'S 17TH ST']"
718,107,111,"(1341739.24984397, 405246.25012631714)","['EUREKA ST', 'ALEPPO WAY']"
718,109,216,"(1341739.24984397, 405246.25012631714)","['EUREKA ST', 'ALEPPO WAY']"
718,540,140,"(1341739.24984397, 405246.25012631714)","['EUREKA ST', 'ALEPPO WAY']"
719,284,101,"(1340491.9918398112, 405342.29783447087)","['WESTWOOD ST', 'BORDER']"
719,455,43,"(1340491.9918398112, 405342.29783447087)","['WESTWOOD ST', 'BORDER']"
720,802,602,"(1338796.0001530498, 405261.50042389333)","['PENELOPE ST', 'MARNE WAY']"
720,1136,140,"(1338796.0001530498, 405261.50042389333)","['PENELOPE ST', 'MARNE WAY']"
720,1403,76,"(1338796.0001530498, 405261.50042389333)","['PENELOPE ST', 'MARNE WAY']"
721,55,63,"(1337927.4999215603, 406016.2498986423)","['ENNIS ST', 'DILL WAY']"
721,410,209,"(1337927.4999215603, 406016.2498986423)","['ENNIS ST', 'DILL WAY']"
721,583,628,"(1337927.4999215603, 406016.2498986423)","['ENNIS ST', 'DILL WAY']"
722,153,603,"(1346273.7499613017, 405920.7500896454)","['S 13TH ST', 'BREED ST']"
722,807,149,"(1346273.7499613017, 405920.7500896454)","['S 13TH ST', 'BREED ST']"
722,809,152,"(1346273.7499613017, 405920.7500896454)","['S 13TH ST', 'BREED ST']"
723,551,63,"(1345981.2498901337, 405920.5000901371)","['S 12TH ST', 'BREED ST']"
723,807,143,"(1345981.2498901337, 405920.5000901371)","['S 12TH ST', 'BREED ST']"
723,815,369,"(1345981.2498901337, 405920.5000901371)","['S 12TH ST', 'BREED ST']"
724,661,277,"(1338564.9999588877, 403435.5004669726)","['WILLS ST', 'MINSINGER ST']"
724,783,133,"(1338564.9999588877, 403435.5004669726)","['WILLS ST', 'MINSINGER ST']"
724,1072,151,"(1338564.9999588877, 403435.5004669726)","['WILLS ST', 'MINSINGER ST']"
725,134,130,"(1340573.999877885, 403425.5001588911)","['GEARING AVE', 'LOYAL WAY']"
725,179,73,"(1340573.999877885, 403425.5001588911)","['GEARING AVE', 'LOYAL WAY']"
725,726,889,"(1340573.999877885, 403425.5001588911)","['GEARING AVE', 'LOYAL WAY']"
726,667,158,"(1341432.750128895, 403657.5000229776)","['HABERMAN AVE', 'LOYAL WAY']"
726,707,537,"(1341432.750128895, 403657.5000229776)","['HABERMAN AVE', 'LOYAL WAY']"
726,725,889,"(1341432.750128895, 403657.5000229776)","['HABERMAN AVE', 'LOYAL WAY']"
727,728,162,"(1349756.2498860508, 403554.4999008924)","['ELEANOR ST', 'BERG ST']"
727,735,159,"(1349756.2498860508, 403554.4999008924)","['ELEANOR ST', 'BERG ST']"
727,786,432,"(1349756.2498860508, 403554.4999008924)","['ELEANOR ST', 'BERG ST']"
728,243,431,"(1349731.2499360591, 403393.4998948127)","['ELEANOR ST', 'PATTERSON ST']"
728,727,162,"(1349731.2499360591, 403393.4998948127)","['ELEANOR ST', 'PATTERSON ST']"
728,858,187,"(1349731.2499360591, 403393.4998948127)","['ELEANOR ST', 'PATTERSON ST']"
728,963,441,"(1349731.2499360591, 403393.4998948127)","['ELEANOR ST', 'PATTERSON ST']"
729,114,708,"(1342552.2498583943, 405654.7502935529)","['RUXTON ST', 'CRAIGHEAD ST']"
729,538,224,"(1342552.2498583943, 405654.7502935529)","['RUXTON ST', 'CRAIGHEAD ST']"
729,581,244,"(1342552.2498583943, 405654.7502935529)","['RUXTON ST', 'CRAIGHEAD ST']"
730,1,133,"(1344003.499908641, 401983.00041922927)","['GRIMES AVE', 'ROCHELLE ST']"
730,731,573,"(1344003.499908641, 401983.00041922927)","['GRIMES AVE', 'ROCHELLE ST']"
730,935,686,"(1344003.499908641, 401983.00041922927)","['GRIMES AVE', 'ROCHELLE ST']"
730,1020,135,"(1344003.499908641, 401983.00041922927)","['GRIMES AVE', 'ROCHELLE ST']"
731,730,573,"(1343430.0000713915, 401976.7501036376)","['ROCHELLE ST', 'GEORGIA AVE']"
731,732,134,"(1343430.0000713915, 401976.7501036376)","['ROCHELLE ST', 'GEORGIA AVE']"
731,1439,539,"(1343430.0000713915, 401976.7501036376)","['ROCHELLE ST', 'GEORGIA AVE']"
732,1,571,"(1343429.5000723898, 402111.0004913062)","['ELSINBURG WAY', 'GEORGIA AVE']"
732,731,134,"(1343429.5000723898, 402111.0004913062)","['ELSINBURG WAY', 'GEORGIA AVE']"
732,958,136,"(1343429.5000723898, 402111.0004913062)","['ELSINBURG WAY', 'GEORGIA AVE']"
